ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416626541.26844,template1,0,0,0,0,0,0,0,0,0,0
1416626541.26844,template0,0,0,0,0,0,0,0,0,0,0
1416626541.26844,postgres,0,2754,17,11613,126722,1272621,46008,0,0,0
1416626541.26844,dbt3,12,70199,0,3048984925,22010149895,181954256633,56332229585,1497816234,12355,21550172
1416626601.26961,template1,0,0,0,0,0,0,0,0,0,0
1416626601.26961,template0,0,0,0,0,0,0,0,0,0,0
1416626601.26961,postgres,0,2756,17,11613,126780,1273547,46019,0,0,0
1416626601.26961,dbt3,9,70293,0,3049811626,22012798230,181999671303,56332237013,1524416536,12426,21550176
1416626661.27681,template1,0,0,0,0,0,0,0,0,0,0
1416626661.27681,template0,0,0,0,0,0,0,0,0,0,0
1416626661.27681,postgres,0,2758,17,11613,126838,1274473,46030,0,0,0
1416626661.27681,dbt3,5,70318,0,3050103982,22014329886,182059681567,56332242393,1524416602,12457,21550178
1416626721.27679,template1,0,0,0,0,0,0,0,0,0,0
1416626721.27679,template0,0,0,0,0,0,0,0,0,0,0
1416626721.27679,postgres,0,2760,17,11613,126896,1275399,46041,0,0,0
1416626721.27679,dbt3,6,70329,0,3050103982,22014332920,182059686638,56332243709,1524416602,12457,21550178
1416626781.27499,template1,0,0,0,0,0,0,0,0,0,0
1416626781.27499,template0,0,0,0,0,0,0,0,0,0,0
1416626781.27499,postgres,0,2762,17,11613,126954,1276325,46052,0,0,0
1416626781.27499,dbt3,6,70341,0,3050103982,22014336214,182059691830,56332245146,1524416602,12457,21550178
1416626841.27943,template1,0,0,0,0,0,0,0,0,0,0
1416626841.27943,template0,0,0,0,0,0,0,0,0,0,0
1416626841.27943,postgres,0,2764,17,11613,127012,1277251,46063,0,0,0
1416626841.27943,dbt3,6,70355,0,3050103982,22014340066,182059697660,56332246892,1524416602,12457,21550178
1416626901.27985,template1,0,0,0,0,0,0,0,0,0,0
1416626901.27985,template0,0,0,0,0,0,0,0,0,0,0
1416626901.27985,postgres,0,2766,17,11613,127070,1278177,46074,0,0,0
1416626901.27985,dbt3,6,70369,0,3051169662,22016650755,182059702253,56332248058,1584402654,12457,21550178
1416626961.2856,template1,0,0,0,0,0,0,0,0,0,0
1416626961.2856,template0,0,0,0,0,0,0,0,0,0,0
1416626961.2856,postgres,0,2768,17,11613,127128,1279103,46085,0,0,0
1416626961.2856,dbt3,11,70392,0,3052233031,22016656762,182119693881,56332249871,1584402660,12457,21550178
1416627021.28522,template1,0,0,0,0,0,0,0,0,0,0
1416627021.28522,template0,0,0,0,0,0,0,0,0,0,0
1416627021.28522,postgres,0,2770,17,11613,127186,1280029,46096,0,0,0
1416627021.28522,dbt3,9,70408,0,3056183425,22016971841,182359643721,56332251728,1584402679,12459,21550178
