Q21,709851.0,->  Nested Loop Semi Join  (cost=2406.31..2845723.76 rows=1 width=34) (actual time=41.336..40135.143 rows=709851 loops=1)
Q3,315164.0,->  Sort  (cost=2531269.42..2539148.52 rows=3151640 width=20) (actual time=44451.029..44451.030 rows=10 loops=1)
Q18,300227.9,->  GroupAggregate  (cost=10153434.36..10979061.08 rows=30022790 width=39) (actual time=68004.217..68004.535 rows=100 loops=1)
Q18,67635.0,->  Hash Join  (cost=2178818.62..2792161.58 rows=7507492 width=39) (actual time=42808.693..49276.826 rows=111 loops=1)
Q18,67635.0,->  Hash Join  (cost=2109790.62..2610521.21 rows=7507492 width=20) (actual time=41692.129..48159.963 rows=111 loops=1)
Q18,67635.0,->  Hash  (cost=2792161.58..2792161.58 rows=7507492 width=39) (actual time=49277.121..49277.121 rows=111 loops=1)
Q18,42828.5,->  Sort  (cost=10153434.36..10228491.33 rows=30022790 width=39) (actual time=68004.197..68004.238 rows=701 loops=1)
Q21,39972.0,->  Nested Loop Anti Join  (cost=2406.88..2845725.54 rows=1 width=26) (actual time=44.819..42988.819 rows=39972 loops=1)
Q18,38639.3,->  Hash Join  (cost=2886005.23..5603731.68 rows=30022790 width=39) (actual time=49700.480..68002.854 rows=777 loops=1)
Q18,36714.0,->  Hash  (cost=2058849.94..2058849.94 rows=4075255 width=4) (actual time=41526.271..41526.271 rows=111 loops=1)
Q18,36714.0,->  HashAggregate  (cost=1967156.70..2018097.39 rows=4075255 width=8) (actual time=37321.456..41525.757 rows=111 loops=1)
Q10,28569.8,->  Sort  (cost=2274401.68..2275830.17 rows=571396 width=176) (actual time=35195.914..35195.916 rows=20 loops=1)
Q9,24283.2,->  Sort  (cost=1197018.28..1197018.61 rows=134 width=46) (actual time=86453.684..86977.635 rows=3253952 loops=1)
Q9,24283.2,->  Nested Loop  (cost=66924.65..1197009.47 rows=134 width=24) (actual time=589.242..77565.238 rows=3253952 loops=1)
Q9,24283.2,->  Nested Loop  (cost=66924.22..1196944.53 rows=134 width=24) (actual time=589.173..48560.546 rows=3253952 loops=1)
Q9,24283.2,->  Nested Loop  (cost=66923.93..1196901.29 rows=134 width=28) (actual time=589.162..38417.289 rows=3253952 loops=1)
Q9,24283.2,->  Hash Join  (cost=66926.22..1197013.55 rows=134 width=46) (actual time=589.304..80763.276 rows=3253952 loops=1)
Q2,4644.0,->  Merge Join  (cost=465687.75..885892.62 rows=1 width=190) (actual time=5968.290..7865.222 rows=4644 loops=1)
Q21,4023.0,->  HashAggregate  (cost=2845725.54..2845725.55 rows=1 width=26) (actual time=43053.062..43054.088 rows=4023 loops=1)
Q15,3772.0,->  Subquery Scan on revenue0  (cost=1501822.02..1501906.89 rows=3772 width=12) (actual time=53260.086..53268.388 rows=1 loops=1)
Q15,3772.0,->  Sort  (cost=1502130.96..1502140.39 rows=3772 width=12) (actual time=53268.443..53268.444 rows=1 loops=1)
Q15,3772.0,Merge Join  (cost=2987030.97..2992128.76 rows=3772 width=79) (actual time=53292.814..53292.816 rows=1 loops=1)
Q15,3772.0,->  HashAggregate  (cost=1501822.02..1501869.17 rows=3772 width=12) (actual time=53260.084..53268.386 rows=1 loops=1)
Q7,767.5,Sort  (cost=2114754.08..2114761.75 rows=3070 width=64) (actual time=23186.710..23186.711 rows=4 loops=1)
Q7,767.5,->  HashAggregate  (cost=2114530.21..2114576.26 rows=3070 width=64) (actual time=23186.640..23186.646 rows=4 loops=1)
Q8,365.0,Sort  (cost=1745706.20..1745708.02 rows=730 width=38) (actual time=12710.723..12710.724 rows=2 loops=1)
Q8,365.0,->  HashAggregate  (cost=1745658.70..1745671.48 rows=730 width=38) (actual time=12710.683..12710.683 rows=2 loops=1)
Q21,100.0,->  Sort  (cost=2845725.56..2845725.57 rows=1 width=26) (actual time=43055.372..43055.379 rows=100 loops=1)
Q21,100.0,Limit  (cost=2845725.56..2845725.57 rows=1 width=26) (actual time=43055.374..43055.391 rows=100 loops=1)
Q2,100.0,->  Sort  (cost=885892.63..885892.63 rows=1 width=190) (actual time=7869.855..7869.881 rows=100 loops=1)
Q2,100.0,Limit  (cost=885892.63..885892.63 rows=1 width=190) (actual time=7869.856..7869.890 rows=100 loops=1)
Q11,33.4,Sort  (cost=614386.98..615186.98 rows=320000 width=12) (actual time=7117.204..7118.226 rows=9574 loops=1)
Q11,33.4,->  HashAggregate  (cost=292163.31..296163.31 rows=320000 width=12) (actual time=7041.937..7111.483 rows=9574 loops=1)
Q3,27.6,->  HashAggregate  (cost=2431647.21..2463163.61 rows=3151640 width=20) (actual time=44392.963..44429.933 rows=114073 loops=1)
Q15,26.5,->  HashAggregate  (cost=1484814.84..1484852.56 rows=3772 width=12) (actual time=24610.202..24635.948 rows=100000 loops=1)
Q21,15.0,->  Index Scan using pk_lineitem on lineitem l2  (cost=0.56..1.15 rows=15 width=8) (actual time=0.006..0.006 rows=1 loops=736525)
Q14,14.1,->  Bitmap Index Scan on lineitem_l_shipdate_l_suppkey_brin_idx  (cost=0.00..7711.42 rows=756342 width=0) (actual time=122.308..122.308 rows=10664960 loops=1)
Q3,10.4,->  Hash Join  (cost=762862.49..2384372.61 rows=3151640 width=20) (actual time=8012.808..44090.260 rows=301816 loops=1)
Q16,10.1,->  Bitmap Index Scan on part_p_size_brin_idx  (cost=0.00..2417.31 rows=320707 width=0) (actual time=34.717..34.717 rows=3246080 loops=1)
Q9,8.0,->  Index Scan using lineitem_l_partkey_l_quantity_idx on lineitem  (cost=0.56..1.88 rows=1 width=24) (actual time=0.015..0.075 rows=8 loops=433752)
Q8,5.8,->  Bitmap Index Scan on customer_c_nationkey_c_custkey_brin_idx  (cost=0.00..750.00 rows=60000 width=0) (actual time=3.626..3.626 rows=353280 loops=5)
Q5,5.8,->  Bitmap Index Scan on customer_c_nationkey_c_custkey_brin_idx  (cost=0.00..750.00 rows=60000 width=0) (actual time=3.675..3.675 rows=353280 loops=5)
Q2,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..330.00 rows=4000 width=0) (actual time=0.239..0.239 rows=23040 loops=5)
Q21,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.264..0.264 rows=23040 loops=1)
Q20,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.259..0.259 rows=23040 loops=1)
Q11,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.262..0.262 rows=23040 loops=1)
Q11,5.7,->  Bitmap Index Scan on supplier_s_nationkey_s_suppkey_brin_idx  (cost=0.00..42.00 rows=4000 width=0) (actual time=0.237..0.237 rows=23040 loops=1)
Q5,5.0,Sort  (cost=1956929.16..1956929.22 rows=25 width=34) (actual time=16147.649..16147.649 rows=5 loops=1)
Q5,5.0,->  HashAggregate  (cost=1956928.33..1956928.58 rows=25 width=34) (actual time=16147.605..16147.606 rows=5 loops=1)
Q4,5.0,Sort  (cost=1485995.56..1485995.56 rows=1 width=16) (actual time=14219.176..14219.177 rows=5 loops=1)
Q4,5.0,->  Index Scan using pk_lineitem on lineitem  (cost=0.56..7.05 rows=5 width=4) (actual time=0.016..0.016 rows=1 loops=573924)
Q4,5.0,->  HashAggregate  (cost=1485995.54..1485995.55 rows=1 width=16) (actual time=14219.120..14219.120 rows=5 loops=1)
Q21,5.0,->  Index Scan using pk_lineitem on lineitem l3  (cost=0.56..1.15 rows=5 width=8) (actual time=0.003..0.003 rows=1 loops=709851)
